id_dmr	root_mC	leaf_mC	adj_p	fold_change	status
dmr_3834_CG	0.23	0.394	0.00205101659101506	1.71304347826087	equal
dmr_3834_CHG	0.006	0.13	3.21299833883049e-150	21.6666666666667	equal
dmr_3835_CG	0.694333333333333	0.8425	0.794651342976328	1.21339414306289	equal
dmr_3835_CHG	0.292333333333333	0.3525	0.237193853066963	1.20581527936146	equal
dmr_3836_CG	0.827333333333333	0.783	1.26551871724949e-14	1.05661983822903	equal
dmr_3836_CHG	0.460666666666667	0.016	1.43926129925907e-06	28.7916666666667	dm
dmr_3837_CG	0.827333333333333	0.783	1.26551871724949e-14	1.05661983822903	equal
dmr_3837_CHG	0.624333333333333	0.533	0.00109542054813772	1.17135709818637	equal
dmr_3838_CG	0.827333333333333	0.783	1.26551871724949e-14	1.05661983822903	equal
dmr_3838_CHG	0.756	0.73	0.192069621357109	1.03561643835616	equal
dmr_3839_CG	0.902	0.866	1.47385047406926e-10	1.04157043879908	equal
dmr_3839_CHG	0.335666666666667	0.469	3.43491920163787e-09	1.39721946375372	equal
dmr_383_CG	0.583666666666667	0.642	0.713843117374681	1.09994288977727	equal
dmr_383_CHG	0.447333333333333	0.276	0.00778379887143227	1.6207729468599	equal
dmr_383_CHH	0.082	0.077	0.00455983585218843	1.06493506493507	equal
dmr_3840_CG	0.631	0.635	0.721109626087143	1.00633914421553	equal
dmr_3840_CHG	0.293333333333333	0.009	0.117958173117903	32.5925925925926	equal
dmr_3841_CG	0.720333333333333	0.744	0.636165542373727	1.03285515964831	equal
dmr_3841_CHG	0.193666666666667	0.1485	0.242039794933472	1.30415263748597	equal
dmr_3842_CG	0.720333333333333	0.744	0.636165542373727	1.03285515964831	equal
dmr_3842_CHG	0.603666666666667	0.522	3.54477941442384e-18	1.15644955300128	equal
dmr_3843_CG	0.720333333333333	0.744	0.636165542373727	1.03285515964831	equal
dmr_3843_CHG	0.602666666666667	0.4515	2.24513605637071e-06	1.33480989294943	equal
dmr_3844_CG	0.466333333333333	0.493	0.788130027452015	1.05718370264475	equal
dmr_3844_CHG	0.501666666666667	0.3495	0.00011202918383789	1.43538388173581	equal
dmr_3845_CG	0.639666666666667	0.6955	0.943066219764499	1.0872850442939	equal
dmr_3845_CHG	0.00833333333333333	0.003	5.25451287537953e-149	2.77777777777778	equal
dmr_3846_CG	0.742333333333333	0.65	4.47890481821895e-06	1.14205128205128	equal
dmr_3846_CHG	0.00833333333333333	0.003	5.25451287537953e-149	2.77777777777778	equal
dmr_3847_CG	0.687	0.6455	0.441163466342337	1.06429124709528	equal
dmr_3847_CHG	0	0.0075	0.292178774130518	Inf	equal
dmr_3848_CG	0.687	0.6455	0.441163466342337	1.06429124709528	equal
dmr_3848_CHG	0.006	0	0	Inf	equal
dmr_3849_CG	0.687	0.6455	0.441163466342337	1.06429124709528	equal
dmr_3849_CHG	0.0126666666666667	0	3.15939338082123e-40	Inf	equal
dmr_384_CG	0.307333333333333	0.7235	4.77251097623136e-42	2.35412147505423	equal
dmr_384_CHG	0.189333333333333	0.0835	0.978211041747586	2.26746506986028	equal
dmr_384_CHH	0.460333333333333	0.1795	0.592315430365563	2.56453110492108	equal
dmr_3850_CG	0.548333333333333	0.575	0.879230833101317	1.04863221884498	equal
dmr_3850_CHG	0.0156666666666667	0.0055	1.15356201375391e-37	2.84848484848485	equal
dmr_3851_CG	0.548333333333333	0.575	0.879230833101317	1.04863221884498	equal
dmr_3851_CHG	0	0.0035	0.292178774130518	Inf	equal
dmr_3852_CG	0.516666666666667	0.3305	0.245041383734277	1.56328794755421	equal
dmr_3852_CHG	0.613333333333333	0.541	0.000672950104901061	1.13370301910043	equal
dmr_3853_CG	0.69	0.583	0.268210526791628	1.18353344768439	equal
dmr_3853_CHG	0	0	0.292178774130518	NA	equal
dmr_3854_CG	0.69	0.583	0.268210526791628	1.18353344768439	equal
dmr_3854_CHG	0.36	0.397	0.497803316985424	1.10277777777778	equal
dmr_3855_CG	0.69	0.583	0.268210526791628	1.18353344768439	equal
dmr_3855_CHG	0.0206666666666667	0.0105	8.9428945617357e-07	1.96825396825397	equal
dmr_3856_CG	0.304	0.5315	0.000284512351248629	1.74835526315789	equal
dmr_3856_CHG	0.089	0	0.491076675525236	Inf	equal
dmr_3857_CG	0.361333333333333	0.1665	0.600764558042547	2.17017017017017	equal
dmr_3857_CHG	0.222333333333333	0.173	0.318479665029136	1.28516377649326	equal
dmr_3858_CG	0.555666666666667	0.4795	0.614203251096902	1.15884602015989	equal
dmr_3858_CHG	0.196666666666667	0.1235	0.298342253178416	1.59244264507422	equal
dmr_3859_CG	0.706	0.703	0.596127281687836	1.00426742532006	equal
dmr_3859_CHG	0.147	0.2395	2.57605163733302e-05	1.62925170068027	equal
dmr_385_CG	0.323	0.884	6.56456401811326e-18	2.73684210526316	equal
dmr_385_CHG	0.127333333333333	0.088	0.203325009510725	1.4469696969697	equal
dmr_385_CHH	0.143	0.0685	0.644222404125829	2.08759124087591	equal
dmr_3860_CG	0.598	0.665	0.82660167156547	1.11204013377926	equal
dmr_3860_CHG	0.585	0.5365	0.0126807518977485	1.09040074557316	equal
dmr_3861_CG	0.704666666666667	0.627	0.361710725692492	1.12387028176502	equal
dmr_3861_CHG	0.123666666666667	0.16	0.000518719992724744	1.29380053908356	equal
dmr_3862_CG	0.771666666666667	0.916	0.348722883037597	1.18704103671706	equal
dmr_3862_CHG	0.00333333333333333	0.141	4.63799199045954e-189	42.3	equal
dmr_3863_CG	0.893	0.8235	0.000467494024373166	1.08439587128112	equal
dmr_3863_CHG	0	0.0735	0.0988577032443105	Inf	equal
dmr_3864_CG	0.893	0.8235	0.000467494024373166	1.08439587128112	equal
dmr_3864_CHG	0.0313333333333333	0.0915	6.97321965888951e-14	2.92021276595745	equal
dmr_3865_CG	0.893	0.8235	0.000467494024373166	1.08439587128112	equal
dmr_3865_CHG	0.00733333333333333	0.0795	8.05753078763903e-29	10.8409090909091	equal
dmr_3866_CG	0.938	0.8085	6.54921461926308e-17	1.16017316017316	equal
dmr_3866_CHG	0.717666666666667	0.5985	3.25217345820466e-19	1.19910888331941	equal
dmr_3867_CG	0.693666666666667	0.793	0.704222847029687	1.14320038443056	equal
dmr_3867_CHG	0.0803333333333333	0.485	1.0391981788476e-30	6.03734439834025	dm
dmr_3868_CG	0.906333333333333	0.8255	5.99970016199242e-16	1.09792045225116	equal
dmr_3868_CHG	0.0723333333333333	0.18	7.2700394692161e-05	2.48847926267281	equal
dmr_3869_CG	0.0133333333333333	0.108	8.67970765620669e-13	8.1	equal
dmr_3869_CHG	0.654	0.542	1.43877745904585e-240	1.20664206642066	equal
dmr_386_CG	0.331666666666667	0.6875	1.85161281828783e-05	2.07286432160804	equal
dmr_386_CHG	0.366333333333333	0.2975	0.530490679514185	1.23137254901961	equal
dmr_386_CHH	0.149	0.1295	0.088705381815517	1.15057915057915	equal
dmr_3870_CG	0.979	0.855	2.45861510420541e-48	1.14502923976608	equal
dmr_3870_CHG	0.657666666666667	0.5265	7.27570117884507e-79	1.24912947135169	equal
dmr_3871_CG	0.888666666666667	0.897	9.44043079732527e-08	1.00937734433608	equal
dmr_3871_CHG	0.178666666666667	0.191	0.185946751845333	1.06902985074627	equal
dmr_3872_CG	0.758666666666667	0.2505	1.68151119195883e-35	3.02860944777112	dm
dmr_3872_CHG	0.03	0	9.50271908169688e-05	Inf	equal
dmr_3873_CG	0.758666666666667	0.2505	1.68151119195883e-35	3.02860944777112	dm
dmr_3873_CHG	0.604666666666667	0.5265	3.02055489222514e-22	1.14846470402026	equal
dmr_3874_CG	0.758666666666667	0.2505	1.68151119195883e-35	3.02860944777112	dm
dmr_3874_CHG	0.231666666666667	0.0385	0.498867195638542	6.01731601731602	equal
dmr_3875_CG	0.801666666666667	0.746	0.265092484487135	1.07462019660411	equal
dmr_3875_CHG	0.296333333333333	0.2315	0.948813177487481	1.28005759539237	equal
dmr_3876_CG	0.323	0.588	0.000148288511132661	1.82043343653251	equal
dmr_3876_CHG	0.621	0.0345	1.84394527573194e-27	18	dm
dmr_3877_CG	0.478333333333333	0.658	0.325050077293278	1.37560975609756	equal
dmr_3877_CHG	0.199666666666667	0	0.518579843615971	Inf	equal
dmr_3878_CG	0.262666666666667	0.0925	0.033417252811522	2.83963963963964	equal
dmr_3878_CHG	0.639	0.311	8.29658698679122e-10	2.05466237942122	equal
dmr_3879_CG	0.769666666666667	0.6175	1.53596668589849e-05	1.24642375168691	equal
dmr_3879_CHG	0.652	0.4125	9.83534539718826e-26	1.58060606060606	equal
dmr_387_CG	0.967	0.88	1.34876247337449e-08	1.09886363636364	equal
dmr_387_CHG	0.204333333333333	0.02	0.747967218009172	10.2166666666667	equal
dmr_387_CHH	0.149	0.1295	0.088705381815517	1.15057915057915	equal
dmr_3880_CG	0.0226666666666667	0	2.94687452571642e-05	Inf	equal
dmr_3880_CHG	0.059	0.1955	3.57547564292228e-07	3.3135593220339	equal
dmr_3881_CG	0.079	0.139	6.99574319390356e-05	1.75949367088608	equal
dmr_3881_CHG	0.33	0.3235	0.474023816000807	1.02009273570325	equal
dmr_3882_CG	0.079	0.139	6.99574319390356e-05	1.75949367088608	equal
dmr_3882_CHG	0.476666666666667	0.3605	0.010722788806594	1.32223763291724	equal
dmr_3883_CG	0.735	0.699	0.549520726455962	1.05150214592275	equal
dmr_3883_CHG	0.424	0.176	0.0538623774114013	2.40909090909091	equal
dmr_3884_CG	0.735	0.699	0.549520726455962	1.05150214592275	equal
dmr_3884_CHG	0.595	0.5415	0.320610567984606	1.09879963065559	equal
dmr_3885_CG	0.645	0.906	4.32850982354197e-27	1.4046511627907	equal
dmr_3885_CHG	0.595	0.5415	0.320610567984606	1.09879963065559	equal
dmr_3886_CG	0.917	0.931	0.0597648423102611	1.01526717557252	equal
dmr_3886_CHG	0.595	0.5415	0.320610567984606	1.09879963065559	equal
dmr_3887_CG	0.881	0.759	4.80662693328924e-08	1.16073781291173	equal
dmr_3887_CHG	0.401	0.351	0.773304849798722	1.14245014245014	equal
dmr_3888_CG	0.431	0.491	0.0717165096202289	1.13921113689095	equal
dmr_3888_CHG	0.401	0.351	0.773304849798722	1.14245014245014	equal
dmr_3889_CG	0.912666666666667	0.89	4.68603705694697e-05	1.02546816479401	equal
dmr_3889_CHG	0.401	0.351	0.773304849798722	1.14245014245014	equal
dmr_388_CG	0.497	0.4455	0.697792049145268	1.11560044893378	equal
dmr_388_CHG	0.366333333333333	0.147	0.101454814137244	2.49206349206349	equal
dmr_388_CHH	0.0856666666666667	0.0305	0.358186635891497	2.80874316939891	equal
dmr_3890_CG	0.912333333333333	0.707	0.00177013493024307	1.29042904290429	equal
dmr_3890_CHG	0.577	0.5545	0.019015577168575	1.04057709648332	equal
dmr_3891_CG	0.868333333333333	0.83	0.0545003720035118	1.04618473895582	equal
dmr_3891_CHG	0.08	0.183	5.49712765860854e-05	2.2875	equal
dmr_3892_CG	0.877666666666667	0.82	0.048014879128151	1.07032520325203	equal
dmr_3892_CHG	0.625333333333333	0.5275	1.24375377399102e-47	1.18546603475513	equal
dmr_3893_CG	0.635666666666667	0.2565	2.56029523324271e-48	2.4782326185835	equal
dmr_3893_CHG	0.398	0.509	0.122556954367111	1.27889447236181	equal
dmr_3894_CG	0.507	0.673	0.227805819219949	1.32741617357002	equal
dmr_3894_CHG	0.66	0.3995	3.23255899810478e-13	1.65206508135169	equal
dmr_3895_CG	0.507	0.673	0.227805819219949	1.32741617357002	equal
dmr_3895_CHG	0.410333333333333	0.372	0.888985284063847	1.10304659498208	equal
dmr_3896_CG	0.507	0.673	0.227805819219949	1.32741617357002	equal
dmr_3896_CHG	0.451666666666667	0.0995	0.0159002431278383	4.5393634840871	equal
dmr_3897_CG	0.499	0.7985	5.20385602652703e-06	1.6002004008016	equal
dmr_3897_CHG	0.385666666666667	0.2535	0.256465153569887	1.52136752136752	equal
dmr_3898_CG	0.587	0.6205	0.932996243302394	1.05706984667802	equal
dmr_3898_CHG	0.570666666666667	0.41	2.56593864547956e-14	1.39186991869919	equal
dmr_3899_CG	0.587	0.6205	0.932996243302394	1.05706984667802	equal
dmr_3899_CHG	0.537333333333333	0.549	0.97330811944489	1.02171215880893	equal
dmr_389_CG	0.578666666666667	0.363	0.340334056586581	1.5941230486685	equal
dmr_389_CHG	0.449666666666667	0.406	0.551945900827226	1.10755336617406	equal
dmr_389_CHH	0.504666666666667	0.343	0.000502417285139448	1.47133138969874	equal
dmr_38_CG	0.407333333333333	0.686	4.47126173655938e-06	1.68412438625205	equal
dmr_38_CHG	0.0203333333333333	0	1.89386132821028e-06	Inf	equal
dmr_38_CHH	0.336	0.318	0.648118380892737	1.05660377358491	equal
dmr_3900_CG	0.628	0.5965	0.60160034208491	1.05280804694049	equal
dmr_3900_CHG	0.537333333333333	0.549	0.97330811944489	1.02171215880893	equal
dmr_3901_CG	0.628	0.5965	0.60160034208491	1.05280804694049	equal
dmr_3901_CHG	0.369	0.4285	0.741847891893206	1.16124661246612	equal
dmr_3902_CG	0.628	0.5965	0.60160034208491	1.05280804694049	equal
dmr_3902_CHG	0.507333333333333	0.503	0.920778535970267	1.00861497680583	equal
dmr_3903_CG	0.54	0.7895	0.0142650255147697	1.46203703703704	equal
dmr_3903_CHG	0.514333333333333	0.407	0.19992289588854	1.26371826371826	equal
dmr_3904_CG	0.330666666666667	0.633	0.0481840322721116	1.91431451612903	equal
dmr_3904_CHG	0.412666666666667	0.2575	0.0852002436237523	1.60258899676375	equal
dmr_3905_CG	0.330666666666667	0.633	0.0481840322721116	1.91431451612903	equal
dmr_3905_CHG	0.474	0.5275	0.492626570406791	1.11286919831224	equal
dmr_3906_CG	0.330666666666667	0.633	0.0481840322721116	1.91431451612903	equal
dmr_3906_CHG	0.590333333333333	0.4055	0.000427259432881871	1.45581586518701	equal
dmr_3907_CG	0.314	0.5785	1.79492234639898e-18	1.84235668789809	equal
dmr_3907_CHG	0.590333333333333	0.4055	0.000427259432881871	1.45581586518701	equal
dmr_3908_CG	0.314	0.5785	1.79492234639898e-18	1.84235668789809	equal
dmr_3908_CHG	0.590333333333333	0.4055	0.000427259432881871	1.45581586518701	equal
dmr_3909_CG	0.314	0.5785	1.79492234639898e-18	1.84235668789809	equal
dmr_3909_CHG	0.277666666666667	0.1345	0.691870133287756	2.06443618339529	equal
dmr_390_CG	0.305666666666667	0.779	3.23067095822243e-165	2.54852780806979	equal
dmr_390_CHG	0.352333333333333	0.2435	0.402202123176253	1.44695414099932	equal
dmr_390_CHH	0.483333333333333	0.105	0.00669822576707083	4.6031746031746	equal
dmr_3910_CG	0.314	0.5785	1.79492234639898e-18	1.84235668789809	equal
dmr_3910_CHG	0.233333333333333	0.262	0.00860326709796875	1.12285714285714	equal
dmr_3911_CG	0.442	0.777	1.77039476210967e-06	1.7579185520362	equal
dmr_3911_CHG	0.019	0.0215	1.62453285301446e-61	1.13157894736842	equal
dmr_3912_CG	0.894666666666667	0.799	2.09859839590847e-05	1.11973299958281	equal
dmr_3912_CHG	0.643	0.543	1.23947767597893e-14	1.1841620626151	equal
dmr_3913_CG	0.359333333333333	0.753	3.31806263997975e-12	2.09554730983302	equal
dmr_3913_CHG	0.171	0.0095	0.00115888189788824	18	equal
dmr_3914_CG	0.670666666666667	0.769	0.3150544588371	1.14662027833002	equal
dmr_3914_CHG	0.252	0.453	4.36705151585834e-10	1.79761904761905	equal
dmr_3915_CG	0.670666666666667	0.769	0.3150544588371	1.14662027833002	equal
dmr_3915_CHG	0.0606666666666667	0.2825	2.25931482287531e-118	4.65659340659341	dm
dmr_3916_CG	0.670666666666667	0.769	0.3150544588371	1.14662027833002	equal
dmr_3916_CHG	0.526	0.495	0.79620762159328	1.06262626262626	equal
dmr_3917_CG	0.525	0.437	0.455085702241464	1.20137299771167	equal
dmr_3917_CHG	0.64	0.404	2.42285402789139e-43	1.58415841584158	equal
dmr_3918_CG	0.295666666666667	0.5345	4.51498540927225e-09	1.80777903043968	equal
dmr_3918_CHG	0.587666666666667	0.3975	1.18924259687168e-05	1.47840670859539	equal
dmr_3919_CG	0.923666666666667	0.8725	3.98915792393624e-07	1.05864374403056	equal
dmr_3919_CHG	0.552666666666667	0.4785	0.000292273474596781	1.15499825844653	equal
dmr_391_CG	0.62	0.465	0.0438154676257662	1.33333333333333	equal
dmr_391_CHG	0.514333333333333	0.422	6.51558947007727e-31	1.21879936808847	equal
dmr_391_CHH	0.135	0.201	0.296490584299561	1.48888888888889	equal
dmr_3920_CG	0.905333333333333	0.8765	0.00278297668978314	1.03289598783039	equal
dmr_3920_CHG	0.537666666666667	0.2985	8.46954310537186e-11	1.80122836404243	equal
dmr_3921_CG	0.905333333333333	0.8765	0.00278297668978314	1.03289598783039	equal
dmr_3921_CHG	0.274333333333333	0.1735	0.880552156798225	1.58117195004803	equal
dmr_3922_CG	0.862333333333333	0.6915	0.0217124968783271	1.2470474813208	equal
dmr_3922_CHG	0.404666666666667	0.33	0.459877139080739	1.22626262626263	equal
dmr_3923_CG	0.826666666666667	0.809	7.22201883969812e-07	1.02183765966213	equal
dmr_3923_CHG	0.359333333333333	0.2175	6.74591140745132e-06	1.65210727969349	equal
dmr_3924_CG	0.807	0.807	0.230776417071521	1	equal
dmr_3924_CHG	0.507666666666667	0.394	4.40444709238313e-14	1.28849407783418	equal
dmr_3925_CG	0.907	0.8545	9.93815931540918e-05	1.06143943826799	equal
dmr_3925_CHG	0.612666666666667	0.467	2.01655531591886e-41	1.31192005710207	equal
dmr_3926_CG	0	0.0495	0.177417105679943	Inf	equal
dmr_3926_CHG	0.537666666666667	0.277	0.0655940892959054	1.9410348977136	equal
dmr_3927_CG	0.026	0.287	3.21719409420122e-85	11.0384615384615	dm
dmr_3927_CHG	0.508333333333333	0.4595	0.314067369491321	1.10627493652521	equal
dmr_3928_CG	0.667666666666667	0.638	0.701292178297563	1.04649947753396	equal
dmr_3928_CHG	0.465333333333333	0.2375	0.000342115228996409	1.95929824561404	equal
dmr_3929_CG	0.866666666666667	0.843	2.90133064489778e-28	1.02807433768288	equal
dmr_3929_CHG	0.669333333333333	0.3215	1.55686209060548e-18	2.08190772420943	equal
dmr_392_CG	0.534666666666667	0.729	2.83884636231396e-13	1.36346633416459	equal
dmr_392_CHG	0.143333333333333	0.051	0.746824986216024	2.81045751633987	equal
dmr_392_CHH	0.015	0.0455	1.36204657456543e-08	3.03333333333333	equal
dmr_3930_CG	0.404	0.5305	0.172249832897181	1.31311881188119	equal
dmr_3930_CHG	0.550333333333333	0.407	1.28367097114048e-40	1.35217035217035	equal
dmr_3931_CG	0.875	0.778	1.15874923017375e-05	1.12467866323907	equal
dmr_3931_CHG	0.599333333333333	0.469	6.46402184746937e-05	1.27789623312011	equal
dmr_3932_CG	0.875	0.778	1.15874923017375e-05	1.12467866323907	equal
dmr_3932_CHG	0.494	0.267	0.0117099941577937	1.8501872659176	equal
dmr_3933_CG	0.875	0.778	1.15874923017375e-05	1.12467866323907	equal
dmr_3933_CHG	0.461666666666667	0.27	0.00835024950687006	1.70987654320988	equal
dmr_3934_CG	0.746666666666667	0.842	0.946642627351472	1.12767857142857	equal
dmr_3934_CHG	0.591666666666667	0.4435	2.0385032642489e-07	1.33408493047726	equal
dmr_3935_CG	0.746666666666667	0.842	0.946642627351472	1.12767857142857	equal
dmr_3935_CHG	0.591666666666667	0.4435	2.0385032642489e-07	1.33408493047726	equal
dmr_3936_CG	0.746666666666667	0.842	0.946642627351472	1.12767857142857	equal
dmr_3936_CHG	0.591666666666667	0.4435	2.0385032642489e-07	1.33408493047726	equal
dmr_3937_CG	0.858	0.8065	0.00590118272385818	1.06385616862988	equal
dmr_3937_CHG	0.792666666666667	0.56	9.97883451215025e-10	1.41547619047619	equal
dmr_3938_CG	0.858	0.8065	0.00590118272385818	1.06385616862988	equal
dmr_3938_CHG	0.283666666666667	0.2485	0.740528410402425	1.14151576123407	equal
dmr_3939_CG	0.534	0.8885	3.79413351422158e-06	1.66385767790262	equal
dmr_3939_CHG	0.408666666666667	0.254	0.0016284808893454	1.60892388451444	equal
dmr_393_CG	0.388	0.2825	0.665050329736017	1.37345132743363	equal
dmr_393_CHG	0.38	0.5295	0.221440416806366	1.39342105263158	equal
dmr_393_CHH	0.0236666666666667	0.0225	6.62956120835953e-16	1.05185185185185	equal
dmr_3940_CG	0.0183333333333333	0	2.35126278542352e-26	Inf	equal
dmr_3940_CHG	0.603666666666667	0.495	8.38269366452492e-63	1.21952861952862	equal
dmr_3941_CG	0.706	0.644	0.00224073440076523	1.09627329192547	equal
dmr_3941_CHG	0.379666666666667	0.307	0.645669541562239	1.23669923995657	equal
dmr_3942_CG	0.928666666666667	0.9255	9.18475242679491e-05	1.00342157392401	equal
dmr_3942_CHG	0.387	0.231	0.266941429987124	1.67532467532468	equal
dmr_3943_CG	0.896666666666667	0.868	2.17862204945934e-07	1.03302611367128	equal
dmr_3943_CHG	0.637666666666667	0.5175	0.000968894692280969	1.23220611916264	equal
dmr_3944_CG	0.896666666666667	0.868	2.17862204945934e-07	1.03302611367128	equal
dmr_3944_CHG	0	0	0.292178774130518	NA	equal
dmr_3945_CG	0.896666666666667	0.868	2.17862204945934e-07	1.03302611367128	equal
dmr_3945_CHG	0.325666666666667	0.13	0.0978619873936895	2.50512820512821	equal
dmr_3946_CG	0.896666666666667	0.868	2.17862204945934e-07	1.03302611367128	equal
dmr_3946_CHG	0.504666666666667	0.4005	1.39899329034617e-06	1.26009155222638	equal
dmr_3947_CG	0.896666666666667	0.868	2.17862204945934e-07	1.03302611367128	equal
dmr_3947_CHG	0.676333333333333	0.5805	0.308435465891695	1.16508756818834	equal
dmr_3948_CG	0.856	0.8305	0.0213776089897052	1.03070439494281	equal
dmr_3948_CHG	0.496	0.4605	3.00103041215597e-07	1.0770901194354	equal
dmr_3949_CG	0.548	0.838	6.79723578796561e-09	1.52919708029197	equal
dmr_3949_CHG	0.487	0.7035	0.0729104856190314	1.44455852156057	equal
dmr_394_CG	0.388	0.2825	0.665050329736017	1.37345132743363	equal
dmr_394_CHG	0.441666666666667	0.3145	1.69334994650893e-10	1.40434552199258	equal
dmr_394_CHH	0.137666666666667	0.101	0.522497652500474	1.36303630363036	equal
dmr_3950_CG	0.858666666666667	0.809	6.65291449443574e-08	1.0613926658426	equal
dmr_3950_CHG	0.228666666666667	0.06	0.277396478832033	3.81111111111111	equal
dmr_3951_CG	0.858666666666667	0.809	6.65291449443574e-08	1.0613926658426	equal
dmr_3951_CHG	0.519333333333333	0.4035	9.30135667907858e-45	1.28707145807518	equal
dmr_3952_CG	0.858666666666667	0.809	6.65291449443574e-08	1.0613926658426	equal
dmr_3952_CHG	0.512333333333333	0.373	0.0157032890989713	1.37354781054513	equal
dmr_3953_CG	0.952333333333333	0.833	1.95260554068259e-18	1.14325730292117	equal
dmr_3953_CHG	0.466	0.405	0.415819348320434	1.15061728395062	equal
dmr_3954_CG	0.964	0.8415	6.07827630141132e-14	1.1455733808675	equal
dmr_3954_CHG	0.633	0.5645	0.274636331376886	1.12134632418069	equal
dmr_3955_CG	0.942	0.857	2.27199808904485e-26	1.09918319719953	equal
dmr_3955_CHG	0.363	0.291	0.726399821307652	1.24742268041237	equal
dmr_3956_CG	0.942	0.857	2.27199808904485e-26	1.09918319719953	equal
dmr_3956_CHG	0.490666666666667	0.445	0.269258044607043	1.10262172284644	equal
dmr_3957_CG	0.942	0.857	2.27199808904485e-26	1.09918319719953	equal
dmr_3957_CHG	0.213333333333333	0.135	0.791667808116344	1.58024691358025	equal
dmr_3958_CG	0.381666666666667	0.4875	0.0134495273662893	1.27729257641921	equal
dmr_3958_CHG	0.446333333333333	0.1245	0.00482306397471262	3.58500669344043	equal
dmr_3959_CG	0.381666666666667	0.4875	0.0134495273662893	1.27729257641921	equal
dmr_3959_CHG	0.319	0.1785	0.738577600890237	1.78711484593838	equal
dmr_395_CG	0.894	0.505	6.12196545922322e-25	1.77029702970297	equal
dmr_395_CHG	0.452	0.393	0.242133220737142	1.1501272264631	equal
dmr_395_CHH	0.361333333333333	0.1905	0.689129637236025	1.89676290463692	equal
dmr_3960_CG	0.00366666666666667	0.2895	1.16058481898823e-191	78.9545454545455	dm
dmr_3960_CHG	0.361	0.328	0.724847685127821	1.10060975609756	equal
dmr_3961_CG	0.885333333333333	0.9015	2.46174756417414e-05	1.01826054216867	equal
dmr_3961_CHG	0.336666666666667	0.3205	0.404721183511323	1.05044201768071	equal
dmr_3962_CG	0.067	0.377	4.00817255233954e-148	5.62686567164179	dm
dmr_3962_CHG	0.318333333333333	0.25	0.866047031139448	1.27333333333333	equal
dmr_3963_CG	0.839333333333333	0.818	0.00318748493804328	1.02607986960065	equal
dmr_3963_CHG	0	0.0365	0.177417105679943	Inf	equal
dmr_3964_CG	0.713	0.8635	0.502857563099673	1.21107994389902	equal
dmr_3964_CHG	0.114666666666667	0.095	0.34151386701095	1.20701754385965	equal
dmr_3965_CG	0.735666666666667	0.9015	0.0203326522625728	1.2254191209787	equal
dmr_3965_CHG	0.473333333333333	0.3665	3.22355190778236e-12	1.29149613460664	equal
dmr_3966_CG	0.858666666666667	0.911	0.202644106701996	1.06094720496894	equal
dmr_3966_CHG	0.473333333333333	0.3665	3.22355190778236e-12	1.29149613460664	equal
dmr_3967_CG	0.445	0.325	0.205462577470889	1.36923076923077	equal
dmr_3967_CHG	0.473333333333333	0.3665	3.22355190778236e-12	1.29149613460664	equal
dmr_3968_CG	0.780666666666667	0.728	3.32637965025005e-138	1.07234432234432	equal
dmr_3968_CHG	0.371	0.2375	0.00596629295227824	1.56210526315789	equal
dmr_3969_CG	0.611666666666667	0.777	0.561703887047813	1.27029972752044	equal
dmr_3969_CHG	0.477666666666667	0.421	3.88387761197752e-05	1.13460015835313	equal
dmr_396_CG	0.599	0.621	0.77668301308557	1.03672787979967	equal
dmr_396_CHG	0.362666666666667	0.156	3.59382703149188e-09	2.32478632478632	equal
dmr_396_CHH	0.0316666666666667	0.0655	0.000862598284467079	2.06842105263158	equal
dmr_3970_CG	0.818666666666667	0.7465	0.0118107992280997	1.09667336459031	equal
dmr_3970_CHG	0.745333333333333	0.385	0.000133310906520187	1.93593073593074	equal
dmr_3971_CG	0.624333333333333	0.604	0.487672207413798	1.03366445916115	equal
dmr_3971_CHG	0.53	0.357	0.000492847132090954	1.48459383753501	equal
dmr_3972_CG	0	0	0.292178774130518	NA	equal
dmr_3972_CHG	0.570333333333333	0.432	2.36927693846092e-08	1.32021604938272	equal
dmr_3973_CG	0.474666666666667	0.646	2.42828614774969e-21	1.36095505617978	equal
dmr_3973_CHG	0.570333333333333	0.432	2.36927693846092e-08	1.32021604938272	equal
dmr_3974_CG	0.650333333333333	0.8	0.0546368447884959	1.23013839056894	equal
dmr_3974_CHG	0.570333333333333	0.432	2.36927693846092e-08	1.32021604938272	equal
dmr_3975_CG	0.87	0.8255	2.86424216095707e-42	1.05390672319806	equal
dmr_3975_CHG	0.617	0.4945	2.1345949052793e-39	1.24772497472194	equal
dmr_3976_CG	0.639666666666667	0.642	0.50861669777667	1.00364773319437	equal
dmr_3976_CHG	0.617	0.4945	2.1345949052793e-39	1.24772497472194	equal
dmr_3977_CG	0.0186666666666667	0	1.34433372574056e-07	Inf	equal
dmr_3977_CHG	0.617	0.4945	2.1345949052793e-39	1.24772497472194	equal
dmr_3978_CG	0.892	0.9065	0.017793908268732	1.01625560538117	equal
dmr_3978_CHG	0.263666666666667	0.1985	0.741164439999077	1.32829554995802	equal
dmr_3979_CG	0.140666666666667	0.375	1.72328756133316e-07	2.66587677725119	equal
dmr_3979_CHG	0.535333333333333	0.442	4.92371779420628e-06	1.21116138763198	equal
dmr_397_CG	0.599	0.621	0.77668301308557	1.03672787979967	equal
