pheno_name	pool	p	q	n	entropy	p_val
OTU-B_2354	2	0	3	16	0	1
OTU-B_2357	1	4	0	31	0	1
OTU-B_2357	2	0	5	16	0	1
OTU-B_236	1	31	0	31	0	1
OTU-B_236	2	7	0	16	0	1
OTU-B_2360	1	0	6	31	0	1
OTU-B_2360	2	0	2	16	0	1
OTU-B_2369	1	0	16	31	0	1
OTU-B_2369	2	0	6	16	0	1
OTU-B_2371	1	1	4	31	0.540999404901109	0
OTU-B_2371	2	0	2	16	0	1
OTU-B_2376	1	2	0	31	0	1
OTU-B_2376	2	0	6	16	0	1
OTU-B_2377	1	1	3	31	0.485867669012388	0
OTU-B_2377	2	0	6	16	0	1
OTU-B_2379	1	5	3	31	0.750614274403056	0
OTU-B_2379	2	0	4	16	0	1
OTU-B_2381	1	0	17	31	0	1
OTU-B_2381	2	3	8	16	0.952819531114783	0.564765217391304
OTU-B_2385	1	2	3	31	0.581164324186158	0
OTU-B_2385	2	2	0	16	0	1
OTU-B_2386	1	4	2	31	0.636296060074879	0
OTU-B_2386	2	0	2	16	0	1
OTU-B_2387	1	5	0	31	0	1
OTU-B_2387	2	2	1	16	0.625	0.0236777251184834
OTU-B_2388	1	0	2	31	0	1
OTU-B_2388	2	0	5	16	0	1
OTU-B_2389	1	4	1	31	0.540999404901109	0
OTU-B_2389	2	0	4	16	0	1
OTU-B_239	1	1	4	31	0.540999404901109	0
OTU-B_239	2	3	0	16	0	1
OTU-B_2390	1	0	19	31	0	1
OTU-B_2390	2	0	10	16	0	1
OTU-B_2392	1	4	1	31	0.540999404901109	0
OTU-B_2392	2	0	6	16	0	1
OTU-B_2399	1	6	1	31	0.618374166721974	0
OTU-B_2399	2	0	2	16	0	1
OTU-B_24	1	5	4	31	0.805746010291776	0.0055449500554939
OTU-B_24	2	6	0	16	0	1
OTU-B_240	1	0	14	31	0	1
OTU-B_240	2	0	6	16	0	1
OTU-B_2404	1	4	2	31	0.636296060074879	0
OTU-B_2404	2	0	9	16	0	1
OTU-B_2405	1	2	3	31	0.581164324186158	0
OTU-B_2405	2	0	6	16	0	1
OTU-B_2406	1	0	2	31	0	1
OTU-B_2406	2	0	4	16	0	1
OTU-B_2412	1	7	0	31	0	1
OTU-B_2412	2	1	3	16	0.702819531114783	0.0355271111111111
OTU-B_2419	1	0	7	31	0	1
OTU-B_2419	2	0	4	16	0	1
OTU-B_2422	1	0	8	31	0	1
OTU-B_2422	2	0	3	16	0	1
OTU-B_2425	1	0	13	31	0	1
OTU-B_2425	2	0	3	16	0	1
OTU-B_243	1	0	4	31	0	1
OTU-B_243	2	1	0	16	0	1
OTU-B_2433	1	1	2	31	0.414922223585827	0
OTU-B_2433	2	0	3	16	0	1
OTU-B_2437	1	0	7	31	0	1
OTU-B_2437	2	0	6	16	0	1
OTU-B_244	1	1	1	31	0.319625568412056	0
OTU-B_244	2	6	1	16	0.780639062229566	0.111278033794163
OTU-B_2440	1	0	8	31	0	1
OTU-B_2440	2	0	6	16	0	1
OTU-B_2441	1	0	7	31	0	1
OTU-B_2441	2	0	10	16	0	1
OTU-B_2444	1	3	2	31	0.581164324186158	0
OTU-B_2444	2	2	4	16	0.875	0.200732142857143
OTU-B_2445	1	8	0	31	0	1
OTU-B_2445	2	0	1	16	0	1
OTU-B_2447	1	1	2	31	0.414922223585827	0
OTU-B_2447	2	1	8	16	0.75	0.0542589807852966
OTU-B_2448	1	1	1	31	0.319625568412056	0
OTU-B_2448	2	0	6	16	0	1
OTU-B_2452	1	4	3	31	0.707241505501441	0.0055449500554939
OTU-B_2452	2	0	4	16	0	1
OTU-B_2454	1	0	21	31	0	1
OTU-B_2454	2	0	1	16	0	1
OTU-B_2455	1	4	2	31	0.636296060074879	0
OTU-B_2455	2	0	5	16	0	1
OTU-B_246	1	1	11	31	0.690213158697814	0
OTU-B_246	2	0	4	16	0	1
OTU-B_2461	1	0	7	31	0	1
OTU-B_2461	2	0	10	16	0	1
OTU-B_2468	1	4	1	31	0.540999404901109	0
OTU-B_2468	2	0	5	16	0	1
OTU-B_247	1	0	11	31	0	1
OTU-B_247	2	0	0	16	0	1
OTU-B_2475	1	2	6	31	0.713670821895744	0
OTU-B_2475	2	1	4	16	0.75	0.0468109028960818
OTU-B_2477	1	0	7	31	0	1
OTU-B_2477	2	0	3	16	0	1
OTU-B_2478	1	5	2	31	0.679668828976494	0
OTU-B_2478	2	0	5	16	0	1
OTU-B_2479	1	6	0	31	0	1
OTU-B_2479	2	0	1	16	0	1
OTU-B_2487	1	2	6	31	0.713670821895744	0
OTU-B_2487	2	0	6	16	0	1
OTU-B_2495	1	2	1	31	0.414922223585827	0
OTU-B_2495	2	0	4	16	0	1
OTU-B_2498	1	0	2	31	0	1
OTU-B_2498	2	0	7	16	0	1
OTU-B_25	1	0	15	31	0	1
OTU-B_25	2	0	0	16	0	1
OTU-B_250	1	18	0	31	0	1
OTU-B_250	2	9	0	16	0	1
OTU-B_2501	1	6	1	31	0.618374166721974	0
OTU-B_2501	2	0	6	16	0	1
OTU-B_2502	1	2	8	31	0.759418164640927	0
OTU-B_2502	2	1	2	16	0.625	0.0315347159603246
OTU-B_2503	1	1	5	31	0.584372173802724	0
OTU-B_2503	2	0	6	16	0	1
OTU-B_2505	1	0	8	31	0	1
OTU-B_2505	2	0	6	16	0	1
OTU-B_2508	1	1	12	31	0.689838775044371	0
OTU-B_2508	2	0	15	16	0	1
OTU-B_2509	1	0	7	31	0	1
OTU-B_2509	2	0	4	16	0	1
OTU-B_251	1	27	0	31	0	1
OTU-B_251	2	14	0	16	0	1
OTU-B_2510	1	0	3	31	0	1
OTU-B_2510	2	0	1	16	0	1
OTU-B_2511	1	6	2	31	0.713670821895744	0
OTU-B_2511	2	0	2	16	0	1
OTU-B_2513	1	1	4	31	0.540999404901109	0
OTU-B_2513	2	0	4	16	0	1
OTU-B_2514	1	4	5	31	0.805746010291776	0.0105847457627119
OTU-B_2514	2	0	2	16	0	1
OTU-B_2522	1	2	5	31	0.679668828976494	0
OTU-B_2522	2	0	6	16	0	1
OTU-B_2527	1	5	3	31	0.750614274403056	0
OTU-B_2527	2	0	5	16	0	1
OTU-B_2530	1	3	1	31	0.485867669012388	0
OTU-B_2530	2	0	5	16	0	1
OTU-B_2531	1	1	5	31	0.584372173802724	0
OTU-B_2531	2	0	4	16	0	1
OTU-B_2536	1	2	6	31	0.713670821895744	0.0055449500554939
OTU-B_2536	2	0	3	16	0	1
OTU-B_2537	1	10	0	31	0	1
OTU-B_2537	2	0	4	16	0	1
OTU-B_2539	1	0	22	31	0	1
OTU-B_2539	2	0	13	16	0	1
OTU-B_2540	1	2	3	31	0.581164324186158	0
OTU-B_2540	2	0	9	16	0	1
OTU-B_2546	1	0	14	31	0	1
OTU-B_2546	2	0	1	16	0	1
OTU-B_2549	1	5	0	31	0	1
OTU-B_2549	2	0	5	16	0	1
OTU-B_255	1	0	10	31	0	1
OTU-B_255	2	0	7	16	0	1
OTU-B_2555	1	2	3	31	0.581164324186158	0
OTU-B_2555	2	0	10	16	0	1
OTU-B_2556	1	2	2	31	0.510218878759597	0
OTU-B_2556	2	0	10	16	0	1
OTU-B_2559	1	3	2	31	0.581164324186158	0
OTU-B_2559	2	0	6	16	0	1
OTU-B_2561	1	0	4	31	0	1
OTU-B_2561	2	0	3	16	0	1
OTU-B_2566	1	2	7	31	0.73988007545415	0.0055449500554939
OTU-B_2566	2	0	5	16	0	1
OTU-B_2567	1	1	7	31	0.64458342028038	0
OTU-B_2567	2	0	4	16	0	1
OTU-B_257	1	0	8	31	0	1
OTU-B_257	2	4	1	16	0.75	0.0656288998357964
OTU-B_2571	1	4	6	31	0.839748003211026	0.0196692913385827
OTU-B_2571	2	0	5	16	0	1
OTU-B_2572	1	1	3	31	0.485867669012388	0
OTU-B_2572	2	0	6	16	0	1
OTU-B_2574	1	0	16	31	0	1
OTU-B_2574	2	0	6	16	0	1
OTU-B_2575	1	3	6	31	0.784616267322306	0.0105847457627119
OTU-B_2575	2	0	4	16	0	1
OTU-B_2577	1	5	4	31	0.805746010291776	0.0105847457627119
OTU-B_2577	2	0	4	16	0	1
OTU-B_2578	1	1	6	31	0.618374166721974	0
OTU-B_2578	2	0	6	16	0	1
OTU-B_2583	1	0	14	31	0	1
OTU-B_2583	2	1	6	16	0.780639062229566	0.136151400454201
OTU-B_2584	1	0	8	31	0	1
OTU-B_2584	2	0	3	16	0	1
OTU-B_2586	1	2	0	31	0	1
OTU-B_2586	2	0	6	16	0	1
OTU-B_2588	1	1	3	31	0.485867669012388	0
OTU-B_2588	2	0	3	16	0	1
OTU-B_259	1	13	0	31	0	1
OTU-B_259	2	4	0	16	0	1
OTU-B_2592	1	6	2	31	0.713670821895744	0
OTU-B_2592	2	0	4	16	0	1
OTU-B_2593	1	0	25	31	0	1
OTU-B_2593	2	0	14	16	0	1
OTU-B_2596	1	0	1	31	0	1
OTU-B_2596	2	0	6	16	0	1
OTU-B_2597	1	5	1	31	0.584372173802724	0
OTU-B_2597	2	0	1	16	0	1
OTU-B_26	1	0	15	31	0	1
OTU-B_26	2	0	3	16	0	1
OTU-B_260	1	0	13	31	0	1
OTU-B_260	2	7	1	16	0.771782221599798	0.076121892542101
OTU-B_2600	1	5	0	31	0	1
OTU-B_2600	2	1	6	16	0.780639062229566	0.132570128885519
OTU-B_2602	1	0	5	31	0	1
OTU-B_2602	2	0	5	16	0	1
OTU-B_2605	1	5	1	31	0.584372173802724	0
OTU-B_2605	2	0	3	16	0	1
OTU-B_2606	1	2	2	31	0.510218878759597	0
OTU-B_2606	2	0	5	16	0	1
OTU-B_2607	1	1	2	31	0.414922223585827	0
OTU-B_2607	2	0	6	16	0	1
OTU-B_2608	1	0	16	31	0	1
OTU-B_2608	2	0	6	16	0	1
OTU-B_261	1	0	9	31	0	1
OTU-B_261	2	5	1	16	0.774397470347699	0.101165109034268
OTU-B_2617	1	0	6	31	0	1
OTU-B_2617	2	0	6	16	0	1
OTU-B_262	1	2	2	31	0.510218878759597	0
OTU-B_262	2	4	0	16	0	1
OTU-B_2622	1	0	20	31	0	1
OTU-B_2622	2	0	3	16	0	1
OTU-B_2623	1	1	5	31	0.584372173802724	0
OTU-B_2623	2	0	7	16	0	1
OTU-B_2624	1	1	5	31	0.584372173802724	0
OTU-B_2624	2	0	6	16	0	1
OTU-B_2625	1	4	1	31	0.540999404901109	0
OTU-B_2625	2	0	3	16	0	1
OTU-B_263	1	4	4	31	0.762373241390161	0.0055449500554939
OTU-B_263	2	5	0	16	0	1
OTU-B_2637	1	0	3	31	0	1
OTU-B_2637	2	0	4	16	0	1
OTU-B_264	1	1	5	31	0.584372173802724	0
OTU-B_264	2	2	2	16	0.75	0.0798083067092652
OTU-B_2640	1	0	5	31	0	1
OTU-B_2640	2	0	5	16	0	1
OTU-B_2641	1	0	10	31	0	1
OTU-B_2641	2	0	5	16	0	1
OTU-B_2642	1	0	0	31	0	1
OTU-B_2642	2	0	5	16	0	1
OTU-B_2646	1	2	8	31	0.759418164640927	0
OTU-B_2646	2	1	3	16	0.702819531114783	0.0505071609098568
OTU-B_2647	1	0	8	31	0	1
OTU-B_2647	2	0	6	16	0	1
OTU-B_2651	1	2	3	31	0.581164324186158	0
OTU-B_2651	2	0	12	16	0	1
OTU-B_2653	1	5	6	31	0.883120772112641	0.0656288998357964
OTU-B_2653	2	0	5	16	0	1
OTU-B_2656	1	1	3	31	0.485867669012388	0
OTU-B_2656	2	0	4	16	0	1
OTU-B_2657	1	2	5	31	0.679668828976494	0
OTU-B_2657	2	1	1	16	0.5	0.0196692913385827
OTU-B_266	1	1	17	31	0.635118235022838	0
OTU-B_266	2	0	10	16	0	1
OTU-B_2660	1	3	1	31	0.485867669012388	0
OTU-B_2660	2	0	6	16	0	1
OTU-B_2669	1	0	4	31	0	1
OTU-B_2669	2	0	5	16	0	1
OTU-B_267	1	4	0	31	0	1
OTU-B_267	2	2	0	16	0	1
OTU-B_2670	1	0	21	31	0	1
OTU-B_2670	2	0	6	16	0	1
OTU-B_2672	1	1	7	31	0.64458342028038	0
OTU-B_2672	2	0	5	16	0	1
OTU-B_2686	1	2	4	31	0.636296060074879	0
OTU-B_2686	2	0	2	16	0	1
OTU-B_2690	1	1	2	31	0.414922223585827	0
OTU-B_2690	2	0	10	16	0	1
OTU-B_2691	1	1	7	31	0.64458342028038	0
OTU-B_2691	2	0	14	16	0	1
OTU-B_2692	1	5	1	31	0.584372173802724	0
OTU-B_2692	2	0	5	16	0	1
OTU-B_2693	1	2	4	31	0.636296060074879	0
OTU-B_2693	2	0	6	16	0	1
OTU-B_2695	1	0	2	31	0	1
OTU-B_2695	2	2	3	16	0.827819531114783	0.125470319634703
OTU-B_27	1	0	30	31	0	1
OTU-B_27	2	0	12	16	0	1
OTU-B_2700	1	0	3	31	0	1
OTU-B_2700	2	0	4	16	0	1
OTU-B_2701	1	3	2	31	0.581164324186158	0
OTU-B_2701	2	0	3	16	0	1
OTU-B_2702	1	5	1	31	0.584372173802724	0
OTU-B_2702	2	0	6	16	0	1
OTU-B_2705	1	0	16	31	0	1
OTU-B_2705	2	0	9	16	0	1
OTU-B_2707	1	5	5	31	0.849118779193391	0.0236777251184834
OTU-B_2707	2	0	9	16	0	1
OTU-B_271	1	7	2	31	0.73988007545415	0
OTU-B_271	2	2	0	16	0	1
OTU-B_2710	1	3	2	31	0.581164324186158	0
OTU-B_2710	2	0	4	16	0	1
OTU-B_2714	1	0	9	31	0	1
OTU-B_2714	2	0	6	16	0	1
OTU-B_2719	1	2	0	31	0	1
OTU-B_2719	2	0	5	16	0	1
OTU-B_272	1	27	0	31	0	1
OTU-B_272	2	10	0	16	0	1
OTU-B_2722	1	1	15	31	0.666573613937491	0
OTU-B_2722	2	0	6	16	0	1
OTU-B_2728	1	0	20	31	0	1
OTU-B_2728	2	0	4	16	0	1
OTU-B_273	1	0	14	31	0	1
OTU-B_273	2	0	3	16	0	1
OTU-B_2730	1	5	4	31	0.805746010291776	0.0055449500554939
OTU-B_2730	2	0	6	16	0	1
OTU-B_2734	1	3	0	31	0	1
OTU-B_2734	2	0	6	16	0	1
OTU-B_2741	1	0	4	31	0	1
OTU-B_2741	2	0	9	16	0	1
OTU-B_2742	1	0	4	31	0	1
OTU-B_2742	2	1	4	16	0.75	0.0393730297723292
OTU-B_2745	1	2	5	31	0.679668828976494	0
OTU-B_2745	2	0	6	16	0	1
OTU-B_2748	1	0	16	31	0	1
OTU-B_2748	2	0	9	16	0	1
OTU-B_275	1	1	4	31	0.540999404901109	0
OTU-B_275	2	0	5	16	0	1
OTU-B_2755	1	2	2	31	0.510218878759597	0
OTU-B_2755	2	0	5	16	0	1
OTU-B_2756	1	1	4	31	0.540999404901109	0
OTU-B_2756	2	0	1	16	0	1
OTU-B_2757	1	2	12	31	0.785135430218141	0.0105847457627119
OTU-B_2757	2	0	6	16	0	1
OTU-B_2763	1	0	18	31	0	1
OTU-B_2763	2	0	10	16	0	1
OTU-B_2766	1	4	2	31	0.636296060074879	0
OTU-B_2766	2	0	3	16	0	1
OTU-B_277	1	1	7	31	0.64458342028038	0
OTU-B_277	2	2	2	16	0.75	0.0542589807852966
OTU-B_2771	1	0	27	31	0	1
OTU-B_2771	2	0	14	16	0	1
OTU-B_2773	1	4	9	31	0.899200871678986	0.0798083067092652
OTU-B_2773	2	0	14	16	0	1
OTU-B_2777	1	3	1	31	0.485867669012388	0
OTU-B_2777	2	0	4	16	0	1
OTU-B_2778	1	5	1	31	0.584372173802724	0
OTU-B_2778	2	0	6	16	0	1
OTU-B_2787	1	0	4	31	0	1
OTU-B_2787	2	0	6	16	0	1
OTU-B_2788	1	3	7	31	0.810825520880711	0.0196692913385827
OTU-B_2788	2	0	10	16	0	1
OTU-B_279	1	29	0	31	0	1
OTU-B_279	2	0	2	16	0	1
OTU-B_2790	1	0	1	31	0	1
OTU-B_2790	2	0	4	16	0	1
OTU-B_2792	1	5	4	31	0.805746010291776	0.0105847457627119
OTU-B_2792	2	0	6	16	0	1
OTU-B_2794	1	1	7	31	0.64458342028038	0
OTU-B_2794	2	0	5	16	0	1
OTU-B_2799	1	1	1	31	0.319625568412056	0
OTU-B_2799	2	0	6	16	0	1
OTU-B_28	1	0	15	31	0	1
OTU-B_28	2	0	4	16	0	1
OTU-B_280	1	0	3	31	0	1
OTU-B_280	2	7	0	16	0	1
OTU-B_2803	1	1	3	31	0.485867669012388	0
OTU-B_2803	2	0	6	16	0	1
OTU-B_2806	1	2	5	31	0.679668828976494	0
OTU-B_2806	2	0	6	16	0	1
OTU-B_2819	1	0	8	31	0	1
OTU-B_2819	2	1	3	16	0.702819531114783	0.0429578675838349
OTU-B_282	1	0	15	31	0	1
OTU-B_282	2	1	0	16	0	1
OTU-B_2822	1	0	5	31	0	1
OTU-B_2822	2	0	6	16	0	1
OTU-B_2823	1	4	1	31	0.540999404901109	0
OTU-B_2823	2	0	3	16	0	1
OTU-B_2825	1	1	4	31	0.540999404901109	0
OTU-B_2825	2	0	6	16	0	1
OTU-B_2827	1	1	1	31	0.319625568412056	0
OTU-B_2827	2	0	10	16	0	1
OTU-B_2829	1	2	8	31	0.759418164640927	0.0055449500554939
OTU-B_2829	2	0	6	16	0	1
OTU-B_283	1	0	22	31	0	1
OTU-B_283	2	1	1	16	0.5	0.0154197530864198
OTU-B_2831	1	4	0	31	0	1
OTU-B_2831	2	0	3	16	0	1
OTU-B_2832	1	4	0	31	0	1
OTU-B_2832	2	0	6	16	0	1
OTU-B_2834	1	3	0	31	0	1
OTU-B_2834	2	0	5	16	0	1
OTU-B_2837	1	1	6	31	0.618374166721974	0
OTU-B_2837	2	0	3	16	0	1
OTU-B_2842	1	0	6	31	0	1
OTU-B_2842	2	0	6	16	0	1
OTU-B_2843	1	2	1	31	0.414922223585827	0
OTU-B_2843	2	0	6	16	0	1
OTU-B_285	1	2	0	31	0	1
OTU-B_285	2	0	6	16	0	1
OTU-B_2850	1	0	12	31	0	1
OTU-B_2850	2	0	5	16	0	1
OTU-B_2851	1	1	16	31	0.652301202470222	0
OTU-B_2851	2	0	6	16	0	1
OTU-B_2852	1	1	3	31	0.485867669012388	0
OTU-B_2852	2	0	6	16	0	1
OTU-B_2854	1	0	3	31	0	1
OTU-B_2854	2	1	4	16	0.75	0.061985111662531
OTU-B_286	1	0	17	31	0	1
OTU-B_286	2	0	5	16	0	1
OTU-B_2861	1	0	13	31	0	1
OTU-B_2861	2	0	6	16	0	1
OTU-B_2866	1	0	6	31	0	1
OTU-B_2866	2	0	6	16	0	1
OTU-B_287	1	1	4	31	0.540999404901109	0
OTU-B_287	2	1	2	16	0.625	0.0105847457627119
OTU-B_2871	1	2	7	31	0.73988007545415	0
OTU-B_2871	2	0	5	16	0	1
OTU-B_2873	1	5	1	31	0.584372173802724	0
OTU-B_2873	2	0	4	16	0	1
OTU-B_2874	1	3	1	31	0.485867669012388	0
OTU-B_2874	2	0	5	16	0	1
OTU-B_288	1	0	5	31	0	1
OTU-B_288	2	0	3	16	0	1
OTU-B_2883	1	3	1	31	0.485867669012388	0
OTU-B_2883	2	0	4	16	0	1
OTU-B_2884	1	1	2	31	0.414922223585827	0
OTU-B_2884	2	0	14	16	0	1
OTU-B_2888	1	2	1	31	0.414922223585827	0
OTU-B_2888	2	1	3	16	0.702819531114783	0.0315347159603246
OTU-B_2889	1	1	2	31	0.414922223585827	0
OTU-B_2889	2	0	1	16	0	1
OTU-B_289	1	3	1	31	0.485867669012388	0
OTU-B_289	2	6	0	16	0	1
OTU-B_2890	1	0	10	31	0	1
OTU-B_2890	2	0	15	16	0	1
OTU-B_2892	1	11	2	31	0.785509813871584	0.0055449500554939
OTU-B_2892	2	0	6	16	0	1
OTU-B_2895	1	0	12	31	0	1
OTU-B_2895	2	0	6	16	0	1
OTU-B_2896	1	0	21	31	0	1
OTU-B_2896	2	0	15	16	0	1
OTU-B_2897	1	1	0	31	0	1
OTU-B_2897	2	0	4	16	0	1
OTU-B_2899	1	2	3	31	0.581164324186158	0
OTU-B_2899	2	0	11	16	0	1
OTU-B_2901	1	1	4	31	0.540999404901109	0
OTU-B_2901	2	0	1	16	0	1
OTU-B_2904	1	0	7	31	0	1
OTU-B_2904	2	0	10	16	0	1
OTU-B_2905	1	2	1	31	0.414922223585827	0
OTU-B_2905	2	0	4	16	0	1
OTU-B_2909	1	4	3	31	0.707241505501441	0
OTU-B_2909	2	0	3	16	0	1
OTU-B_2911	1	0	31	31	0	1
OTU-B_2911	2	0	16	16	0	1
OTU-B_2912	1	1	8	31	0.664121509467157	0
OTU-B_2912	2	0	14	16	0	1
OTU-B_2913	1	3	5	31	0.750614274403056	0.0055449500554939
OTU-B_2913	2	0	7	16	0	1
OTU-B_2914	1	2	5	31	0.679668828976494	0.0055449500554939
OTU-B_2914	2	0	4	16	0	1
OTU-B_2916	1	2	3	31	0.581164324186158	0
OTU-B_2916	2	0	6	16	0	1
OTU-B_2918	1	3	8	31	0.830363610067489	0.0055449500554939
OTU-B_2918	2	0	5	16	0	1
OTU-B_2919	1	1	8	31	0.664121509467157	0
OTU-B_2919	2	0	6	16	0	1
OTU-B_292	1	0	7	31	0	1
OTU-B_292	2	0	1	16	0	1
OTU-B_2923	1	1	3	31	0.485867669012388	0
OTU-B_2923	2	0	5	16	0	1
OTU-B_2924	1	5	1	31	0.584372173802724	0
OTU-B_2924	2	0	6	16	0	1
OTU-B_2927	1	2	1	31	0.414922223585827	0
OTU-B_2927	2	0	5	16	0	1
OTU-B_2928	1	3	1	31	0.485867669012388	0
OTU-B_2928	2	0	6	16	0	1
OTU-B_2937	1	2	1	31	0.414922223585827	0
OTU-B_2937	2	0	4	16	0	1
OTU-B_2938	1	0	12	31	0	1
OTU-B_2938	2	0	6	16	0	1
OTU-B_2946	1	0	3	31	0	1
OTU-B_2946	2	0	6	16	0	1
OTU-B_2948	1	3	3	31	0.65210976961272	0
OTU-B_2948	2	0	3	16	0	1
OTU-B_295	1	8	0	31	0	1
OTU-B_295	2	2	1	16	0.625	0.0236777251184834
OTU-B_2950	1	0	8	31	0	1
OTU-B_2950	2	0	1	16	0	1
OTU-B_2951	1	0	7	31	0	1
OTU-B_2951	2	0	6	16	0	1
OTU-B_2952	1	0	11	31	0	1
OTU-B_2952	2	0	6	16	0	1
OTU-B_2953	1	1	6	31	0.618374166721974	0
OTU-B_2953	2	0	8	16	0	1
OTU-B_2959	1	4	1	31	0.540999404901109	0
OTU-B_2959	2	0	5	16	0	1
OTU-B_2960	1	1	2	31	0.414922223585827	0
OTU-B_2960	2	0	5	16	0	1
OTU-B_2962	1	4	4	31	0.762373241390161	0.0055449500554939
OTU-B_2962	2	0	4	16	0	1
OTU-B_2964	1	2	10	31	0.781647573411899	0.0055449500554939
OTU-B_2964	2	0	6	16	0	1
OTU-B_2966	1	1	9	31	0.677827035189933	0
OTU-B_2966	2	0	6	16	0	1
OTU-B_297	1	0	17	31	0	1
OTU-B_297	2	4	0	16	0	1
OTU-B_2973	1	1	6	31	0.618374166721974	0
OTU-B_2973	2	0	4	16	0	1
OTU-B_2976	1	4	0	31	0	1
OTU-B_2976	2	0	6	16	0	1
OTU-B_298	1	0	11	31	0	1
OTU-B_298	2	0	2	16	0	1
OTU-B_299	1	0	23	31	0	1
OTU-B_299	2	0	13	16	0	1
OTU-B_2991	1	7	0	31	0	1
OTU-B_2991	2	0	3	16	0	1
OTU-B_2994	1	1	6	31	0.618374166721974	0
OTU-B_2994	2	0	5	16	0	1
OTU-B_2995	1	1	10	31	0.686350918238129	0
OTU-B_2995	2	0	6	16	0	1
OTU-B_3	1	0	27	31	0	1
OTU-B_3	2	0	14	16	0	1
OTU-B_30	1	0	26	31	0	1
OTU-B_30	2	1	4	16	0.75	0.0727572815533981
OTU-B_300	1	1	6	31	0.618374166721974	0
OTU-B_300	2	0	5	16	0	1
OTU-B_3002	1	0	11	31	0	1
OTU-B_3002	2	0	5	16	0	1
OTU-B_3003	1	0	14	31	0	1
OTU-B_3003	2	0	6	16	0	1
OTU-B_3007	1	3	4	31	0.707241505501441	0
OTU-B_3007	2	0	15	16	0	1
OTU-B_3009	1	1	0	31	0	1
OTU-B_3009	2	0	5	16	0	1
OTU-B_301	1	0	3	31	0	1
OTU-B_301	2	1	0	16	0	1
OTU-B_3010	1	3	1	31	0.485867669012388	0
OTU-B_3010	2	0	6	16	0	1
OTU-B_3012	1	1	0	31	0	1
OTU-B_3012	2	0	5	16	0	1
OTU-B_3013	1	2	4	31	0.636296060074879	0
OTU-B_3013	2	0	4	16	0	1
OTU-B_3018	1	0	6	31	0	1
OTU-B_3018	2	0	5	16	0	1
OTU-B_3023	1	0	4	31	0	1
OTU-B_3023	2	0	1	16	0	1
OTU-B_3029	1	3	5	31	0.750614274403056	0
OTU-B_3029	2	0	6	16	0	1
OTU-B_303	1	11	0	31	0	1
OTU-B_303	2	13	0	16	0	1
OTU-B_3030	1	1	7	31	0.64458342028038	0
OTU-B_3030	2	0	6	16	0	1
OTU-B_3039	1	1	5	31	0.584372173802724	0
OTU-B_3039	2	0	4	16	0	1
OTU-B_304	1	18	0	31	0	1
OTU-B_304	2	15	0	16	0	1
OTU-B_3040	1	0	17	31	0	1
OTU-B_3040	2	0	11	16	0	1
OTU-B_3041	1	0	13	31	0	1
OTU-B_3041	2	0	13	16	0	1
OTU-B_3045	1	1	2	31	0.414922223585827	0
OTU-B_3045	2	0	9	16	0	1
OTU-B_3046	1	1	3	31	0.485867669012388	0
OTU-B_3046	2	0	5	16	0	1
OTU-B_3048	1	0	23	31	0	1
OTU-B_3048	2	0	12	16	0	1
OTU-B_3052	1	4	1	31	0.540999404901109	0
OTU-B_3052	2	0	6	16	0	1
OTU-B_3053	1	3	13	31	0.851823778328785	0.0315347159603246
OTU-B_3053	2	0	6	16	0	1
OTU-B_3055	1	4	1	31	0.540999404901109	0
OTU-B_3055	2	0	5	16	0	1
OTU-B_3057	1	0	17	31	0	1
OTU-B_3057	2	0	6	16	0	1
OTU-B_3058	1	1	2	31	0.414922223585827	0
OTU-B_3058	2	0	4	16	0	1
OTU-B_3059	1	0	13	31	0	1
OTU-B_3059	2	0	5	16	0	1
OTU-B_306	1	0	26	31	0	1
OTU-B_306	2	0	7	16	0	1
OTU-B_3063	1	3	2	31	0.581164324186158	0
OTU-B_3063	2	0	6	16	0	1
OTU-B_3067	1	0	19	31	0	1
OTU-B_3067	2	0	5	16	0	1
OTU-B_3071	1	4	1	31	0.540999404901109	0
OTU-B_3071	2	0	6	16	0	1
OTU-B_3073	1	1	5	31	0.584372173802724	0.0055449500554939
OTU-B_3073	2	0	6	16	0	1
OTU-B_3075	1	1	12	31	0.689838775044371	0.0055449500554939
OTU-B_3075	2	0	4	16	0	1
OTU-B_308	1	15	0	31	0	1
OTU-B_308	2	11	0	16	0	1
OTU-B_3080	1	3	6	31	0.784616267322306	0.0236777251184834
OTU-B_3080	2	0	4	16	0	1
OTU-B_3083	1	0	15	31	0	1
OTU-B_3083	2	0	15	16	0	1
OTU-B_3085	1	0	5	31	0	1
OTU-B_3085	2	0	6	16	0	1
OTU-B_3086	1	1	5	31	0.584372173802724	0
OTU-B_3086	2	0	6	16	0	1
OTU-B_3087	1	0	9	31	0	1
OTU-B_3087	2	0	3	16	0	1
OTU-B_3089	1	0	19	31	0	1
OTU-B_3089	2	0	5	16	0	1
OTU-B_309	1	5	1	31	0.584372173802724	0
OTU-B_309	2	2	0	16	0	1
OTU-B_3095	1	1	8	31	0.664121509467157	0
OTU-B_3095	2	0	6	16	0	1
OTU-B_3099	1	0	8	31	0	1
OTU-B_3099	2	0	12	16	0	1
OTU-B_31	1	0	4	31	0	1
OTU-B_31	2	5	0	16	0	1
OTU-B_3100	1	1	13	31	0.685581677728453	0
